donor_id,neurite_growth,calcium_rate,aggregation_slope,microglia_contact_time,failed_7d,time_to_failure_hours,event_observed
D0,0.18374609430908997,5.110868548345054,0.01688939927695395,10.00736041283655,1,81.18944755018013,1
D0,0.12801659950965139,5.468626599607775,0.01906563890296795,17.323555314721332,1,0.3101182991522032,1
D0,0.23640950179269715,5.144058227395312,0.009408527827935557,25.520986522950743,1,17.236674984245003,1
D0,0.2177310762094546,5.585486818976676,0.008207798608260293,12.436216843907317,1,78.38663989485705,1
D0,0.1375180275078387,5.814361883340952,0.015044189552749887,20.30241476719941,1,2.729106855607368,1
D0,0.2888790792965626,3.4811146973803337,0.009121381170601102,20.585481708181437,1,19.292028499651813,1
D0,0.18205970475417474,4.863987645974537,0.02024795530385398,14.86882980103718,1,8.328519542808191,1
D0,0.33004788849334615,3.8879701280305037,0.017866184922132763,16.40201428957707,1,5.877028444229061,1
D0,0.1871758393089744,4.627522968770779,0.016550287388527856,18.558302090094685,1,88.47053046863535,1
D0,0.19039798453102158,4.398523521751961,0.016865533892585435,21.419969808958545,1,7.552046030056357,1
D0,0.17693234453359616,5.065079498226834,0.006751591024507456,17.058018596482867,1,28.552262657462578,1
D0,0.21330529915030705,5.081939477041763,0.00893560046111559,21.479231511538842,1,31.08464840866057,1
D0,0.196607473137847,5.934036997271907,0.01824929517824191,9.303767127441503,1,128.68863756543908,1
D0,0.14714817816810907,5.155434873967483,0.01426632237296793,16.311773039556144,1,24.730741879465157,1
D0,0.23763512960448485,5.421876264789797,0.01865811311897039,20.962122784692973,1,55.69100234340422,1
D0,0.2266089927291551,3.6984203824366153,0.005476442952031526,17.017227957773652,1,0.9972122865845713,1
D0,0.1512429842723968,7.165644320770139,0.003643958955108656,19.623414919099528,1,1.2104475759198652,1
D0,0.11340363660438264,3.957865480467407,0.011306198681093728,23.994014672891353,1,3.462942101436991,1
D0,0.20046698016741926,4.120619122379494,0.01406257786597727,16.419973166746026,1,23.28019615937219,1
D0,0.16145941278357434,6.214421245048334,0.01712411480609177,16.26783035852628,1,16.804394949254963,1
D0,0.21614313100720178,4.189199289328242,0.017242451592048517,12.229510275063456,1,1.1322963550331884,1
D0,0.18830260809052027,4.079166676339875,0.02128679357110817,14.520878511475122,1,9.892018563786662,1
D0,0.17814708483833605,6.616439994377727,0.015005193472872174,9.887694195551733,0,168.0,0
D0,0.23993252751660402,5.22828201955704,0.021237039850464847,9.557955136547474,1,19.238694998479083,1
D0,0.2862252200514575,6.117896903283253,0.009441937589973493,18.411211107958103,1,24.25514833339371,1
D0,0.23277113283533205,4.831543613197082,0.00831732663526199,9.71740159482766,1,36.470955711747635,1
D0,0.18878350492654453,6.483397058028265,0.005829578028264233,13.99189153374204,1,27.22226108969526,1
D0,0.20057645902816978,4.909494656403474,0.02472026956031901,18.216991511079584,1,5.065343460710222,1
D0,0.23952633891185607,5.0500454496701,0.009979200532273422,16.541124392177053,1,101.48524184342467,1
D0,0.1747737503207772,2.953608771607972,0.019382988726454716,13.116445578370307,1,25.08623196260619,1
D0,0.2996053122446778,4.699200659061047,0.015921870950490278,17.59707330590212,1,2.294774298751393,1
D0,0.16290445417283553,5.735976221283296,0.010657636174842557,13.080928142695564,1,64.02395779306862,1
D0,0.17626499811804722,5.750585629529881,0.014516782522450443,20.25642456142176,1,9.3005062940536,1
D0,0.22552087226004583,5.402722764561704,0.009429645128429977,7.253755907568048,1,132.00398438914445,1
D0,0.13301092494977249,5.398083135266668,0.011969321655897926,15.103707951090858,1,57.50138656111991,1
D0,0.2489782727632247,4.443070401325334,0.014288400197929728,16.252846512593084,1,57.59318762817395,1
D0,0.24058613436256918,5.532938725391594,0.011428951135100117,17.81294572966917,1,105.03391787026628,1
D0,0.18753227744548098,6.763303393936601,0.018306420330801987,7.231888466550884,1,43.102123489701,1
D0,0.17170075457436984,6.009096627596698,0.016938598387882076,19.312713052487734,1,3.0347606595554386,1
D0,0.2254567056270792,4.151839176004713,0.012936199686838358,5.742025224075561,0,168.0,0
D0,0.28256100599220113,4.025488557304119,0.011373355709802429,18.25677123860508,1,25.102913420277474,1
D0,0.16585320252366648,4.41768234719407,0.013999398555704732,18.987659980299597,1,2.093510201814644,1
D0,0.2376665097353892,3.402901412599306,0.0059429660461846195,12.59989286096478,1,57.924056919703496,1
D0,0.18336707257827284,2.813909819124491,0.02083044632078076,14.68049275684542,1,17.032821585890435,1
D0,0.1938112887143504,5.17370431443472,0.008844130200305781,18.78884653843282,1,96.82959481343751,1
D0,0.2706763758139941,3.4053757816245476,0.008759600350478697,14.476107784071118,1,108.43873838728209,1
D0,0.21692325288530717,5.075078235907047,0.01304324692197637,16.68049445997112,1,122.17094160888917,1
D0,0.15538894097109188,7.126747051663834,0.015011418343317038,14.032402959185099,1,61.521516604180206,1
D0,0.2870377804882117,5.723306390817308,0.013896994946759155,27.14112863331532,1,5.141924787379657,1
D0,0.15362451589610765,4.693261795842527,0.006204995140477735,21.355115987316843,1,1.7234288716906534,1
D0,0.10353286391406442,5.19274172987379,0.02236113911414683,20.94423315815721,1,26.081050009837895,1
D0,0.16519424738074506,5.592948770626095,0.020363578045215543,19.693328734039053,1,56.48519932201392,1
D0,0.1874244579667421,6.030425874817917,0.010634406657543873,7.62644132177257,0,168.0,0
D0,0.2617330488721359,5.126620911984038,0.014373900092920703,3.9307909606482925,1,36.205312052098506,1
D0,0.14897473923063181,4.856229453814813,0.013215187886891107,13.941786609830741,1,25.043440331217397,1
D0,0.22518192678124016,3.482395638554773,0.015657743967943418,21.494348037779297,1,7.542784296041913,1
D0,0.2711079800097743,5.183299766076222,0.009237852235284628,23.947873844839574,1,14.139776766202905,1
D0,0.19982316187850815,5.020958657003939,0.018746510850209674,21.32501319998735,1,11.536949561889646,1
D0,0.20234383678927276,5.496361703681778,0.019823442705729142,11.367496664326437,1,8.722062701231991,1
D0,0.22834200316378717,3.1201126503310626,0.02020197887797645,20.622431768457723,1,7.296505699920919,1
D0,0.18718553911177258,6.353342806192658,0.013350758820166272,24.335191695083417,1,43.33522153746862,1
D0,0.12503435725312062,4.836267495461693,0.01696231206654903,14.785188434471527,1,147.98361428192524,1
D0,0.11080477035411483,2.7835436540567535,0.012534684720503455,9.669766464702693,1,3.2867146814160146,1
D0,0.22752305760536715,3.7497338492495182,0.015418651292683865,19.928954125285966,1,13.223347849539003,1
D0,0.17950481476231306,3.865259707761086,0.015500517495656618,13.540825875364755,1,7.118699496565613,1
D0,0.154395788550748,3.416896884864106,0.012022620798500932,16.47948398234844,1,30.289548138560434,1
D0,0.07989930566182532,4.151260246104044,0.014050184471738506,15.63047371877281,1,50.21746306924128,1
D0,0.18299095018720407,4.114573581838984,0.015877806925816668,13.455714785539353,1,25.533868669297544,1
D0,0.132636729207684,3.335794691898078,0.01981465625529002,24.416952534733376,1,0.45127106616756874,1
D0,0.1815876281860463,5.7023878464754585,0.00804060568908469,16.33521676506609,1,30.704311036191392,1
D0,0.24247058797908627,4.7230681626158635,0.008202582715065267,8.159882365939097,1,22.79420718875003,1
D0,0.20421261195722637,4.664080631536221,0.012741330531199706,10.885800802494007,1,21.66243541826627,1
D0,0.16132076285821442,6.538127389169195,0.01738848370281465,16.15225076064387,1,4.193026665457571,1
D0,0.2680366371083665,7.225315157589018,0.018052948381503883,13.989591172859335,1,9.061338928661646,1
D0,0.2731413393120542,3.975367500711873,0.006066286263245716,20.823001704885165,1,9.12402811916321,1
D0,0.28951026218737175,4.8786766857128425,0.013617112310753176,14.384999770092072,1,7.122230982700801,1
D0,0.1821147617946623,4.200343184974804,0.010544657999243916,13.230144346032613,1,7.714935689911335,1
D0,0.1508398916798744,2.3482262324344148,0.01640349592584324,18.14338031214267,1,36.30614995522798,1
D0,0.1897939885390736,4.2742144235282975,0.016757241047196177,18.69669990534886,1,65.61771567514175,1
D0,0.14516166792393764,6.894306243778935,0.021078345695253953,20.857174669168707,1,6.550039613092385,1
D0,0.15595268437747423,4.087726597554113,0.003955874414744801,8.054401777811146,1,7.768861837686871,1
D0,0.1964436774969343,3.326695220926638,0.01696896649096057,10.496405324277546,1,28.720290870444163,1
D0,0.20742656344902827,4.199149646294471,0.013217278274649467,11.890047140807198,1,3.004002764250516,1
D0,0.17481165295237394,4.249017075200245,0.016781540391244198,21.723759491369172,1,16.878368132836133,1
D0,0.23262133762893203,2.379341253969341,0.008995808640715012,19.07747460312966,1,31.467037462599148,1
D0,0.18388716086171558,5.020715038487004,0.013427254513795643,18.632334364120705,1,52.875951070970025,1
D0,0.2730461349176253,5.188588416171832,0.01092090008745506,13.754082846864492,1,8.623408316158418,1
D0,0.17241152077288416,5.394468907060408,0.01815488955347039,5.151581208857572,0,168.0,0
D0,0.21207835139753664,6.0521996762605745,0.010939908052959638,6.001491291337689,1,68.1627690631936,1
D0,0.143635114617995,5.902578794768297,0.008762560106840043,8.290854283509324,0,168.0,0
D0,0.19484210109606176,5.680391335280119,0.0019246083730279705,17.370186757769787,1,4.666933017793217,1
D0,0.23258268985821356,5.016180134217207,0.015824968290415603,11.81808039850345,1,84.86496617956395,1
D0,0.17402078650548755,5.483767620202915,0.024333749207089375,17.101445242519436,1,5.681547387649455,1
D0,0.20645045947888202,3.7595953168031597,0.008895277721762926,23.740970529525075,1,30.90602410318998,1
D0,0.21414115416621132,5.888525698354529,0.010430202923793661,14.842739290760102,1,76.91870173749984,1
D0,0.14510124437474983,4.423577811647155,0.010217056051332368,21.011365560803767,1,21.12479905104274,1
D0,0.24271730253987142,5.264420657320331,0.022364263980857727,12.323167971709093,1,10.60873841350447,1
D0,0.13180669499829437,5.021579957677494,0.017158111909816916,11.737897254971571,1,151.73137023304454,1
D0,0.07780344709124516,5.13095438041645,0.007352839681575513,28.42087386531109,1,0.21480131364388436,1
D0,0.2005004892626266,6.633149372632709,0.015931658013376336,17.27641915214165,1,7.170556713922506,1
D0,0.21614526342953885,6.733010250571664,0.019707385148842283,24.158047100423943,1,64.44313470488382,1
D0,0.16847864634230594,4.7607580900404205,0.01688565125614966,28.88556947591439,1,5.445477545171174,1
D0,0.2202370635192549,4.692977855517641,0.010845879568330295,11.131592090926121,1,41.90522191378893,1
D0,0.11129659657057675,4.6211061826502435,0.01612098498547074,22.542741700105537,1,10.850317309275793,1
D0,0.15311571931174564,4.591394402733025,0.005464570152476865,14.963398646797238,1,25.69043086242071,1
D0,0.1804032516764817,5.655424864207495,0.012194215451245142,21.594413312253707,1,24.677842498449838,1
D0,0.10179416814906053,4.5820970635417995,0.007447655374359045,29.05891298347626,1,0.7054077290265158,1
D0,0.1970003518645896,4.06844204886215,0.016351687261801272,15.617893869811843,1,6.68840454754758,1
D0,0.20179126134364114,4.818232483880632,0.01026316106239857,12.627885053841137,1,72.11761831455836,1
D0,0.19936094154846004,6.239568023136918,-0.000316471867179468,5.800230692632243,1,97.26571346780959,1
D0,0.13200742627948667,4.508298160016281,0.01112308058808844,9.154555493637853,1,62.31091550525418,1
D0,0.15514859578432144,4.489094782863626,0.012632335803502344,18.618693950029225,1,27.763549837451443,1
D0,0.15540607305019166,5.572657818139866,0.00733502606198125,13.56951263582809,1,53.054036467761485,1
D0,0.21850815822526112,4.5003042262178425,0.011834204660299436,20.261433507844984,1,44.53414661529427,1
D0,0.14701874143547008,4.49001958827755,0.018776933934888638,10.786797329227472,1,17.749387751963713,1
D0,0.2248362105110784,3.18120658202823,0.02180371958938099,9.984607812481347,1,21.306639740837774,1
D0,0.15322415971112294,3.2943565805727264,0.016010334674795595,9.789967204745544,1,36.62351564831135,1
D0,0.28177913926308346,3.0975163378459674,0.010255673743272853,21.051227418090637,1,27.673097344219563,1
D0,0.19249151763203654,4.487373541882774,0.01269555679946206,17.731122811687253,1,28.52236352046578,1
D0,0.10853101053103394,4.228131250995347,0.010889569748021037,9.749877068440334,1,17.11283155261913,1
D0,0.1990803012765678,5.046831009194312,0.008088421029992236,18.233377745799316,1,32.164040308116384,1
D0,0.1089102499519732,4.381838033901696,0.015614971981226348,24.294781193056345,1,16.136505249423923,1
D0,0.2725641619269222,3.010111522764985,0.006582400084388889,13.068021078748565,1,6.3560729690990945,1
D0,0.1953439826744069,4.502972667799791,0.013973076732548856,9.02028913143273,1,30.7082019944561,1
D0,0.2230905306571645,3.9277525079857263,0.006221861889985728,11.312747702340296,1,39.49849897287327,1
D0,0.24672151999425718,6.932300410861772,0.011457516725631108,16.668718001965555,1,12.082227281350566,1
D0,0.20299126999131348,4.275347927858856,0.013590333991294204,28.992536658570934,1,4.047787160229775,1
D0,0.18923643517763272,4.4988127704970395,0.014192887046129993,17.091341060867254,1,20.520646689163428,1
D0,0.17729681654505955,4.224018696308863,0.02204252770805204,19.730873644504335,1,35.187070233565365,1
D0,0.16591609136915184,3.7632048188348683,0.017627697454791244,7.377779322871757,1,5.928675409874483,1
D0,0.25124619029468614,4.776552324996584,0.016083645405820787,17.080618971893227,1,66.604916476926,1
D0,0.12727221222836016,5.6676842718102005,0.016073594716617057,22.623457034249967,1,41.17579395729463,1
D0,0.24714992270955083,4.780820042637983,0.004675480250487439,18.340205062889886,1,5.920202372219133,1
D0,0.20442381452202077,5.66947048873517,0.013649523189297396,18.42531262481239,1,117.31011078620844,1
D0,0.18337581136557563,4.811430600239975,0.016387788404930517,16.333705847879266,1,12.94136910024868,1
D0,0.19552723713865247,3.4458258317321704,0.01548545163565412,10.979689596091266,1,55.44828023369726,1
D0,0.25793577162577347,4.664114109935271,0.010781629626696522,23.427003388995622,1,6.982690878459464,1
D0,0.20386716898944396,5.718750778267519,0.014395445945043477,9.444796110099341,1,1.8477353847155578,1
D0,0.22331460320679417,4.933269743372055,0.018307686793394153,13.605671716725098,1,29.12451094522435,1
D0,0.2645068021731442,5.7708132642442935,0.014549594735418067,7.783012341560812,1,120.49429113852875,1
D0,0.10610948016415785,4.430798937000773,0.01157136187376486,9.469861412055574,1,20.06176121229766,1
D0,0.1481068328396553,2.91730745298907,0.006943305759835523,10.839223568841122,1,118.83307846076592,1
D0,0.22817059198672252,5.835308152573214,0.011910340696939851,15.944795418964794,1,41.172533548083905,1
D0,0.2277804047721954,6.018088668480266,0.021085827707005973,8.342312278940243,1,16.796538575648103,1
D0,0.1977375783675436,4.227845227671866,0.010202899322266123,13.00517833069437,1,2.4957098183609205,1
D0,0.2534902567192428,4.477586485720061,0.00711243388300677,20.17164649146433,1,3.9732547232047315,1
D0,0.24646597708924523,4.298762709815659,0.01614494400684495,17.20672907148346,1,26.26330792796382,1
D0,0.11825222441400363,4.010875675513292,0.013803774055253099,14.379438841730147,1,4.715999394896493,1
D0,0.22322944897167973,5.136851144821535,0.014652568868002522,19.48483533059111,1,2.503225911319716,1
D0,0.2945496571021827,3.1024387691391038,0.006693583415923172,20.612618150022858,1,12.461847670310348,1
D0,0.14650524059359887,4.333374455060459,0.014099224676261889,16.1099994868632,1,20.440520957026585,1
D0,0.2534590938362694,6.056613832049467,0.014695960173151765,22.811487986163023,1,20.341286820657757,1
D0,0.13744862305723043,5.434913939422594,0.0111838244641321,19.145388120688505,1,55.26379344162709,1
D0,0.24947460919301062,5.256603347237009,0.0165553199870731,18.704197128162097,1,34.592457519758625,1
D0,0.2369117267497355,6.233144745134157,0.01622383435601561,15.356523565642688,1,19.864469787271606,1
D0,0.20137511448553136,4.161445433016264,0.015455062505875024,18.28337674115696,1,17.99085677536351,1
D0,0.21406003162578707,5.042084822116533,0.01321246765884814,9.392833262327363,1,67.40201388417168,1
D0,0.23135210846522625,6.3461194996140415,0.014048437040209947,17.52501670070164,1,31.95868055088126,1
D0,0.1739704422972539,4.755690221709678,0.014375392546919092,19.231596515809656,1,2.7815432139859095,1
D0,0.20336988632168312,5.026531583987138,0.015022846659954528,15.260251995411501,1,48.09174071300486,1
D0,0.1738061389985129,4.983955428243506,0.00947968084337153,22.16734711185117,1,0.9765788225444476,1
D0,0.11788008492467648,5.218088020884697,0.010351257981502613,15.53692193223198,1,56.55655466721932,1
D0,0.09227741813259002,4.295786227403432,0.022386070265270345,8.952044465145738,1,10.056535972561576,1
D0,0.08409913233286112,5.499622088817591,0.01791682941435052,21.8013799143612,1,7.081612707810487,1
D0,0.25956662139847586,5.501186932055291,0.012484405599170481,25.425298947465286,1,8.919078653207261,1
D0,0.14053519184755758,5.748874292856972,0.01194744907591075,12.637754315170753,1,1.7463122869976817,1
D0,0.16058337610823306,3.5994463299061863,0.020199107938433693,15.781358075264116,1,96.07215325090222,1
D0,0.2499042217432716,5.120655111493701,0.011830002740085483,19.73069167347506,1,50.98026630534978,1
D0,0.23016643417836907,5.493708513964174,0.019626047568729554,17.17471981573431,1,56.87893827517641,1
D0,0.22948961804329082,3.820268251295107,0.012731452369821972,18.067003658925504,1,13.987317303986767,1
D0,0.15616945431894974,4.810827803452287,0.005826409407477156,16.832636041780905,1,10.26235972609204,1
D0,0.15998684729012116,4.216380718803274,0.017959046101474176,14.807619768245068,1,2.5713602524826347,1
D0,0.19276997784464087,4.398679434847553,0.0008608882849226117,8.272599849798342,1,80.42419959831989,1
D0,0.2320601629710801,5.223117145189791,0.015374645737726575,16.07122908173631,1,4.218929258206999,1
D0,0.16548919418188654,4.847383215006062,0.007188461472104682,23.70910547606271,1,14.567916033321952,1
D0,0.2379075446926488,3.974667086122449,0.013168586083907086,14.846183308820015,1,2.802328520068161,1
D0,0.189732507889697,3.8493657442017146,0.011574783453637622,25.18054660147457,1,20.932724724362266,1
D0,0.2260815732272157,4.357522937732615,0.010755368311198098,17.569666778968223,1,35.24393654728673,1
D0,0.15411216438355607,4.910616124016804,0.009745601029539527,19.683230535294907,1,31.921419785272686,1
D0,0.2137136994349527,4.27152248002656,0.018425334826991265,16.76478079830428,1,50.35964520235944,1
D0,0.24154670371380682,6.926246626721896,0.009534345827619558,24.871932983053206,1,2.035955182521704,1
D0,0.2039349693369976,3.819409507226472,0.010333793730336297,19.285546706466487,1,15.285514306150596,1
D0,0.25050565204084024,6.578528924197341,0.015161903266437557,16.38213135806796,1,10.606957048207962,1
D0,0.20004099649977827,4.348730037902507,0.014038259769969363,21.647344478050297,1,25.298368645966892,1
D0,0.1885027587098304,4.367799291797256,0.020850218734517558,10.063285652215253,0,168.0,0
D0,0.12082068615337423,3.2891788927011585,0.022988970430718073,15.665154340040328,1,53.63702595980398,1
D0,0.28308089081219734,4.67835845415581,0.01739858460550076,19.453728359294058,1,63.0357389287843,1
D0,0.11521982231465275,5.383845646910089,0.006711243749101111,23.076131431621604,1,2.859840716483195,1
D0,0.23289023495172967,5.345015940379369,0.014283653747186932,13.440588197999858,0,168.0,0
D0,0.16045826176696262,5.174785881702576,0.011522835023099944,7.93965791703815,1,157.0748225762277,1
D0,0.19151828757779082,5.6226844647449745,-0.0012624281850829818,21.935942469087475,1,4.431414432600375,1
D0,0.10705374122496024,5.225265809673936,0.012546061032416438,20.22857959128238,1,9.814864066848287,1
D0,0.13175112720888027,4.383284552784739,0.014712804326720976,15.95751107283104,1,8.52330109390966,1
D0,0.21789147152502128,2.7558282314166447,0.014251154379298407,14.895861754325832,1,7.7345442302921965,1
D0,0.255723776232667,6.3517455447309406,0.01723139362863486,14.448853295187662,1,2.0271039753453746,1
D0,0.17657654494794378,5.698064764081664,0.0190927894925018,22.2646603937537,1,37.54075161326769,1
D0,0.18956329965146992,5.881269208128472,0.014174230713199964,14.896903238123443,1,14.736528219804189,1
D0,0.1842219377096163,4.899370872382433,0.009542567661369438,15.537534103378212,1,101.79129028626917,1
D0,0.14229168693725858,4.92962094441272,0.0029892814954068573,20.773752340739367,1,14.257601105296034,1
D0,0.21136385395876484,2.7500668926447123,0.027669049153906264,11.836445147039376,1,1.0398841335941615,1
D0,0.2142089313315691,5.959168570834146,0.007780755282439742,19.25598349253981,1,115.81771821283952,1
D0,0.1413686520051824,5.127554906691558,0.009726717231341948,21.557550694278525,1,4.341877661471088,1
D0,0.18584138618376914,5.721053484785385,0.01545869435793042,16.944208492944842,1,25.90609271183298,1
D0,0.21228748028717648,5.81395128321076,0.014518388695322655,13.94750982917798,1,136.0846953859572,1
D0,0.19741435695761567,5.956511687054614,0.018915436445869297,19.38576507737288,1,15.728584545968646,1
D0,0.13688918452734103,4.079357431679751,0.014463426516448274,21.21782683361705,1,28.553934099282763,1
D0,0.18142042799064273,6.464697023155277,0.015247956425637296,14.971330790773715,1,20.347890151812212,1
D0,0.24224378857828308,5.897905881746642,0.015830036444774306,19.79944533615233,1,17.631284788267887,1
D0,0.22580927677461007,4.7009301670641035,0.013608167185425107,15.326754845807612,1,14.568618236515128,1
D0,0.1948183825429386,3.572963170660254,0.004761581340127108,11.76629647222772,1,25.130627286641275,1
D0,0.27166752093834734,4.212024006407128,0.006364835951029903,24.402189767908805,1,15.120554759486811,1
D0,0.2445302846309969,2.601890026040691,0.009565323266311782,16.48782457858907,1,15.249131317950129,1
D0,0.25034528146463425,3.461413287333034,0.004753291183282937,21.30496612727516,1,16.8286106173185,1
D0,0.31602705048082885,5.530958829613386,0.015857628255539546,14.92868552722214,1,121.0401537316957,1
D0,0.2136436566489087,4.097021165229954,0.011576909533733526,7.727329896250031,1,22.131058859974452,1
D0,0.1891224488241277,5.821886486030939,0.009893051855771905,6.631598161802656,1,93.05974274973727,1
D0,0.21388136345630548,3.8613576175262923,0.017684140858008474,11.279676999535411,1,9.02891550107306,1
D0,0.182807772664014,3.881786143782864,0.015735471429280085,25.425246471379324,1,1.4227013900758503,1
D0,0.20515356603677942,3.257992020564961,0.015182658607869392,16.093924972593552,1,43.2242296496607,1
D0,0.2216639278847226,4.2720224989024596,0.013298726886325477,18.551920633460004,1,23.636141881013558,1
D0,0.20100020059611037,4.899845824422335,0.013183243374086807,12.682155528193181,1,45.632440702403706,1
D0,0.1608943842863178,6.000405482360345,0.0114757648212606,14.81549784969981,1,12.97242545613064,1
D0,0.2316082295176625,4.132578488527432,0.0174549068027896,14.71736557576682,1,38.67174804550233,1
D0,0.2564265337975519,5.090463215802527,0.00907019673352936,27.305592112902332,1,2.5590279943878484,1
D0,0.13214838295950943,5.484762635028728,0.015049280405324886,15.265675672838418,1,0.9819016563379966,1
D0,0.1875483951771939,6.075570191722774,0.021097267729562625,8.507374167095357,1,41.915006196009955,1
D0,0.2074269913820883,4.762703705745375,0.025878831606338987,12.173741127378305,1,26.705290409801506,1
D0,0.2759952704360686,5.8273697075587325,0.018500530600484164,17.70554071220689,1,31.984605232286206,1
D0,0.16733201267946038,4.471858013109143,0.011962383117555587,13.28370939748374,1,10.76874678410959,1
D0,0.14330159362922187,4.264421674533912,0.011992608789582556,12.396911731183717,1,69.67010554250197,1
D0,0.19571236871348033,5.084771665887378,0.00520080668704926,17.846515128299245,1,24.383288768427512,1
D0,0.23571587824431145,3.6783824972353143,0.006812944411666867,19.667103471111332,1,28.062166803207607,1
D0,0.2913665720396035,4.145973898338221,0.012701439529778867,18.98374852983557,1,4.810829448618684,1
D0,0.19783969973448579,3.8602933654589267,0.016127352842501334,11.617318628313477,1,26.15013290068858,1
D0,0.1981032723022166,4.115455811506863,0.019160750794119583,21.648664570198303,1,48.18124310028428,1
D0,0.22449633620922407,4.31707665277983,0.005944564786992814,16.557097747093746,1,58.43950108397482,1
D0,0.23304333914969436,7.170315294078325,0.014946874115039255,17.152359549677115,1,6.709575864681356,1
D0,0.17858360695374015,5.354721800309056,0.01589226471798771,10.83914227604895,1,27.16350247278664,1
D0,0.14955212507453677,3.014780380993334,0.015520241552630114,10.675280936357591,1,36.74216477819374,1
D0,0.08639490051624107,5.687309477092182,0.01313661930431077,17.44864217125886,1,65.67950483845567,1
D0,0.19396190487207007,4.932815112644195,0.012485836652111683,20.787496382165802,1,47.423196260583374,1
D0,0.17952570295443265,5.419426760352785,0.015978255484474863,13.656498666944007,1,24.641474283868824,1
D0,0.18222169330941543,5.387495597667034,0.00848794500911221,16.3330197540726,1,39.0980403224754,1
D0,0.19358348033165504,4.625839226746609,0.013968179528324435,28.516502146515375,1,15.925273705900818,1
D0,0.17903241594424063,4.8613383739400104,0.006421103756316599,10.866545651850096,1,26.128639600104034,1
D0,0.17877819494613184,5.3587434244081305,0.01325022701029636,7.180069429755872,1,60.1521171815916,1
D0,0.16171295410424333,3.911650360277876,0.01225984713945932,10.14364025302142,1,48.40180738588442,1
D0,0.22403586666367545,3.884468728161637,0.015066237239980218,12.748780192412243,0,168.0,0
D0,0.19090658235374297,4.9996532112987415,0.0112948550624772,13.12510064952226,1,55.75290155100911,1
D0,0.1789159458394588,4.866672467892232,0.00933662651119538,8.520620835304666,1,68.38503171876653,1
D0,0.23966119262682353,2.2970646191946753,0.017651884474263763,9.357720475149854,1,18.800244742684153,1
D0,0.18280116006923103,6.058795062557632,0.011397034771761256,20.585331515857174,1,0.32328195148361777,1
